PRODUCT_KEY;PRODUCT_ID;PRODUCT_NAME;CURRENT_CATALOG_NAME;NORMALIZED_DIRECTION;CATALOG_MATCH_STATUS;GOODS_PRESENT;SECTION_NAME;PARENT_SECTION;COST_PRICE;COEFFICIENT;OFFER_ROWS;OFFER_DEALS;OFFER_QTY_LADDER;ORDER_ROWS;ORDER_DEALS;TOTAL_ORDER_QTY;CURRENT_BASE_PRICE;ORDER_PRICE_P25;ORDER_PRICE_P50;ORDER_PRICE_P75;ORDER_QTY_P25;ORDER_QTY_P50;ORDER_QTY_P75;PRICE_RATIO_P25;PRICE_RATIO_P50;PRICE_RATIO_P75;PRICE_RATIO_MIN;PRICE_RATIO_MAX;PRICE_RATIO_RANGE;PRICE_MODE;CONFIDENCE_TIER;MANUAL_REVIEW_REASON
manual:работа над вывеской визуал (джамиля);0;Работа над вывеской визуал (Джамиля);Работа над вывеской визуал (Джамиля);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;3;;1000;1000;1000;3;3;3;;;;;;;manual;low;manual_or_missing_catalog
manual:работа по сайту;0;Работа по сайту;Работа по сайту;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;5;;1000;1000;1000;5;5;5;;;;;;;manual;low;manual_or_missing_catalog
manual:работа с дизайнером 1 час;0;Работа с дизайнером 1 час;Работа с дизайнером 1 час;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1000;1000;1000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:работа с дизайнером 30 мин;0;Работа с дизайнером 30 мин;Работа с дизайнером 30 мин;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;500;500;500;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:работа с дизайнером+подготовка к производству;0;работа с дизайнером+подготовка к производству;работа с дизайнером+подготовка к производству;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1800;1800;1800;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:работа, подъем и фиксация на кровлю цех;0;Работа, подъем и фиксация на кровлю Цех;Работа, подъем и фиксация на кровлю Цех;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;15000;15000;15000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:работы по вывеске;0;Работы по вывеске;Работы по вывеске;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;0;0;0;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:разобрать и собрать световую панель;0;разобрать и собрать световую панель;разобрать и собрать световую панель;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;3;;400;400;400;3;3;3;;;;;;;manual;low;manual_or_missing_catalog
manual:разработка многостраничного каталога а5;0;разработка многостраничного каталога А5;разработка многостраничного каталога А5;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;17500;17500;17500;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:разрешительная документация;0;Разрешительная документация;Разрешительная документация;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;3000;3000;3000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:рамка а4 деревянная синяя лежала в цеху)));0;Рамка А4 деревянная синяя лежала в цеху)));Рамка А4 деревянная синяя лежала в цеху)));__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;450;450;450;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:рамка вернисаж (2.300 цена для нас);0;рамка вернисаж (2.300 цена для нас);рамка вернисаж (2.300 цена для нас);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;6000;6000;6000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:редизайн;0;Редизайн;Редизайн;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;10000;10000;10000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:редизайн листовки;0;редизайн листовки;редизайн листовки;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1500;1500;1500;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:редизайн логотипа;0;Редизайн логотипа;Редизайн логотипа;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;3000;3000;3000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:режим работы;0;режим работы;режим работы;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1000;1000;1000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:режим работы самоклейки;0;РЕЖИМ РАБОТЫ САМОКЛЕЙКИ;РЕЖИМ РАБОТЫ САМОКЛЕЙКИ;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;0;0;0;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:режимеик уф печать на пленке а4 блекпринт (350) pos;0;Режимеик Уф печать на пленке А4 Блекпринт (350) POS;Режимеик Уф печать на пленке А4 Блекпринт (350) POS;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1000;1000;1000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:режимник (350);0;режимник (350);режимник (350);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;700;700;700;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:режимник на прозрачной пленке уф печать pos;0;Режимник на прозрачной пленке УФ печать POS;Режимник на прозрачной пленке УФ печать POS;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;600;600;600;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:режимник наклейка (500) без учёта доставки;0;Режимник наклейка (500) без учёта доставки;Режимник наклейка (500) без учёта доставки;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1000;1000;1000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:режимник уф печать блекпринт (350) pos;0;Режимник Уф печать Блекпринт (350) POS;Режимник Уф печать Блекпринт (350) POS;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;4;;725;725;725;4;4;4;;;;;;;manual;low;manual_or_missing_catalog
manual:резка;0;резка;резка;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;15;;5;5;5;15;15;15;;;;;;;manual;low;manual_or_missing_catalog
manual:резка пленки;0;резка пленки;резка пленки;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1000;1000;1000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:резка ручная;0;резка ручная;резка ручная;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;46;;20;20;20;46;46;46;;;;;;;manual;low;manual_or_missing_catalog
manual:ремень;0;Ремень;Ремень;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1500;1500;1500;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:ремень зубчатый сити-формат(400);0;Ремень зубчатый сити-формат(400);Ремень зубчатый сити-формат(400);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1000;1000;1000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:ремонт световой панели;0;ремонт световой панели;ремонт световой панели;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;2200;2200;2200;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:ремонт сити-формата;0;Ремонт сити-формата;Ремонт сити-формата;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;3000;3000;3000;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
"manual:решение для битрикс ""крайт: сантехника.specialflat""";0;"Решение для Битрикс ""Крайт: Сантехника.SpecialFlat""";"Решение для Битрикс ""Крайт: Сантехника.SpecialFlat""";__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;63920;63920;63920;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:ризограф а4 80гр 1+0;0;Ризограф А4 80гр 1+0;Ризограф А4 80гр 1+0;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;750;;2.72;2.72;2.72;750;750;750;;;;;;;manual;low;manual_or_missing_catalog
manual:ролик;0;ролик;ролик;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;3500;3500;3500;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:ролл - листовка 294х104 офсет 115 гр/м мел бумага(4+4/4+0) 5-7 дней 4 000 шт (1,67);0;Ролл - Листовка 294х104 Офсет 115 гр/м мел бумага(4+4/4+0) 5-7 дней 4 000 шт (1,67);Ролл - Листовка 294х104 Офсет 115 гр/м мел бумага(4+4/4+0) 5-7 дней 4 000 шт (1,67);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;4000;;2.4;2.4;2.4;4000;4000;4000;;;;;;;manual;low;manual_or_missing_catalog
manual:ролл-ап;0;Ролл-ап;Ролл-ап;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;0;0;0;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:ролланд 0,5;0;ролланд 0,5;ролланд 0,5;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;1300;1300;1300;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:росско;0;РОССКО;РОССКО;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;0;0;0;1;1;1;;;;;;;manual;low;manual_or_missing_catalog
manual:рубашка поло «star» мужская, бирюзовый;0;Рубашка поло «Star» мужская, бирюзовый;Рубашка поло «Star» мужская, бирюзовый;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;14;;2950;2950;2950;14;14;14;;;;;;;manual;low;manual_or_missing_catalog
manual:рубашка поло stark cotton 100%cotton мерч;0;Рубашка поло stark cotton 100%cotton Мерч;Рубашка поло stark cotton 100%cotton Мерч;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;0;;;;;;;;;;;;;;manual;low;manual_or_missing_catalog
manual:рулонный картон;0;РУЛОННЫЙ КАРТОН;РУЛОННЫЙ КАРТОН;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;1;;2000;2000;2000;0.9998;0.9998;0.9998;;;;;;;manual;low;manual_or_missing_catalog
manual:ручк атриум металлическая печать в двух местах;0;ручк атриум металлическая печать в двух местах;ручк атриум металлическая печать в двух местах;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;142.2;142.2;142.2;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка (77,45);0;Ручка (77,45);Ручка (77,45);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;200;;143;143;143;200;200;200;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка империал;0;Ручка Империал;Ручка Империал;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;129;129;129;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка какаду пластиковая 200штук (37,5);0;Ручка Какаду пластиковая 200штук (37,5);Ручка Какаду пластиковая 200штук (37,5);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;200;;75;75;75;200;200;200;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка милениум тампо печать (34,17) pos;0;Ручка Милениум тампо печать (34,17) POS;Ручка Милениум тампо печать (34,17) POS;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;73.5;73.5;73.5;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка пластик (90);0;ручка пластик (90);ручка пластик (90);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;115;115;115;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка пластик с уф-печатью (70) pos;0;Ручка пластик с уф-печатью (70) POS;Ручка пластик с уф-печатью (70) POS;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;152.25;152.25;152.25;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка пластиковая с уф печатью (с учетом+10%);0;ручка пластиковая с уф печатью (с учетом+10%);ручка пластиковая с уф печатью (с учетом+10%);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;50;;110;110;110;50;50;50;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка пластиковая шариковая «миллениум», голубой арт. 13101.10 (64р);0;Ручка пластиковая шариковая «Миллениум», голубой арт. 13101.10 (64р);Ручка пластиковая шариковая «Миллениум», голубой арт. 13101.10 (64р);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;108;108;108;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка пластиковая шариковая «navi» soft-touch, темно-синий;0;Ручка пластиковая шариковая «Navi» soft-touch, темно-синий;Ручка пластиковая шариковая «Navi» soft-touch, темно-синий;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;96;96;96;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка пластиковая шариковая «navi» soft-touch, темно-синий мерч;0;Ручка пластиковая шариковая «Navi» soft-touch, темно-синий Мерч;Ручка пластиковая шариковая «Navi» soft-touch, темно-синий Мерч;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;178.5;178.5;178.5;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка пластиковая шариковая «umbo» синий;0;Ручка пластиковая шариковая «Umbo» синий;Ручка пластиковая шариковая «Umbo» синий;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;100;100;100;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка пластиковая umbo черный (60) pos;0;Ручка пластиковая Umbo черный (60) POS;Ручка пластиковая Umbo черный (60) POS;__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;100;;120;120;120;100;100;100;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка с логотипом оазис (24.7);0;Ручка с логотипом оазис (24.7);Ручка с логотипом оазис (24.7);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;200;;45;45;45;200;200;200;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка синяя с нанесением логотипа (80);0;Ручка синяя с нанесением логотипа (80);Ручка синяя с нанесением логотипа (80);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;80;;120;120;120;80;80;80;;;;;;;manual;low;manual_or_missing_catalog
manual:ручка шариковая металлическая ardenes, королевский синий (75);0;Ручка шариковая металлическая ARDENES, королевский синий (75);Ручка шариковая металлическая ARDENES, королевский синий (75);__MANUAL_OR_UNCATEGORIZED__;manual_row;N;;;;;0;0;;1;1;300;;129.5;129.5;129.5;300;300;300;;;;;;;manual;low;manual_or_missing_catalog
