PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;CURRENT_BASE_PRICE;OFFER_ROWS;ORDER_ROWS;UTILIZATION_STATUS
14038;Ручка Атриум металлическая от 1000 шт;Мерч;112.25;1;0;offers_only
14040;Ручка Атриум металлическая от 2000 шт;Мерч;104.23;1;0;offers_only
14044;Ручка Старко Металлик пластиковая от 100 шт;Мерч;129.59;1;0;offers_only
14046;Ручка Старко Металлик пластиковая от 200 шт;Мерч;121.97;2;0;offers_only
14048;Ручка Старко Металлик пластиковая от 500 шт;Мерч;114.35;1;0;offers_only
14050;Ручка Старко Металлик пластиковая от 1000 шт;Мерч;106.72;1;0;offers_only
14052;Ручка Старко Металлик пластиковая от 2000 шт;Мерч;99.1;1;0;offers_only
14068;Ручка Макс Солид пластиковая от 100 шт;Мерч;94.04;1;0;offers_only
14070;Ручка Макс Солид пластиковая от 200 шт;Мерч;88.51;2;0;offers_only
14072;Ручка Макс Солид пластиковая от 500 шт;Мерч;82.98;1;0;offers_only
14074;Ручка Макс Солид пластиковая от 1000 шт;Мерч;77.45;1;0;offers_only
14076;Ручка Макс Солид пластиковая от 2000 шт;Мерч;71.92;1;0;offers_only
14080;Ручка Инес Солид пластиковая от 100 шт;Мерч;112.2;1;0;offers_only
14082;Ручка Инес Солид пластиковая от 200 шт;Мерч;105.6;2;0;offers_only
14084;Ручка Инес Солид пластиковая от 500 шт;Мерч;99;1;0;offers_only
14086;Ручка Инес Солид пластиковая от 1000 шт;Мерч;92.4;1;0;offers_only
14088;Ручка Инес Солид пластиковая от 2000 шт;Мерч;85.8;1;0;offers_only
14094;Ручка Вини Солид пластиковая от 200 шт;Мерч;105.6;2;0;offers_only
14096;Ручка Вини Солид пластиковая от 500 шт;Мерч;99;1;0;offers_only
14098;Ручка Вини Солид пластиковая от 1000 шт;Мерч;92.4;1;0;offers_only
14100;Ручка Вини Солид пластиковая от 2000 шт;Мерч;85.8;1;0;offers_only
14104;Ручка Рико Вайт пластиковая от 100 шт;Мерч;83.3;1;0;offers_only
14106;Ручка Рико Вайт пластиковая от 200 шт;Мерч;78.4;2;0;offers_only
14108;Ручка Рико Вайт пластиковая от 500 шт;Мерч;73.5;1;0;offers_only
14110;Ручка Рико Вайт пластиковая от 1000 шт;Мерч;68.6;1;0;offers_only
14112;Ручка Рико Вайт пластиковая от 2000 шт;Мерч;63.7;1;0;offers_only
14118;Ручка Лио Солид пластиковая от 200 шт;Мерч;72.48;2;0;offers_only
14120;Ручка Лио Солид пластиковая от 500 шт;Мерч;67.95;1;0;offers_only
14122;Ручка Лио Солид пластиковая от 1000 шт;Мерч;63.42;1;0;offers_only
14124;Ручка Лио Солид пластиковая от 2000 шт;Мерч;58.89;1;0;offers_only
14128;Ручка Ксело Солид пластиковая от 100 шт;Мерч;92.06;1;0;offers_only
14130;Ручка Ксело Солид пластиковая от 200 шт;Мерч;86.64;2;0;offers_only
14132;Ручка Ксело Солид пластиковая от 500 шт;Мерч;81.23;1;0;offers_only
14134;Ручка Ксело Солид пластиковая от 1000 шт;Мерч;75.81;1;0;offers_only
14136;Ручка Ксело Солид пластиковая от 2000 шт;Мерч;70.4;1;0;offers_only
14140;Ручка Тек пластиковая от 100 шт;Мерч;117.16;1;0;offers_only
14142;Ручка Тек пластиковая от 200 шт;Мерч;110.27;2;0;offers_only
14144;Ручка Тек пластиковая от 500 шт;Мерч;103.38;1;0;offers_only
14146;Ручка Тек пластиковая от 1000 шт;Мерч;96.49;1;0;offers_only
14152;Ручка Ксело Вайт пластиковая от 100 шт;Мерч;72.28;1;0;offers_only
14154;Ручка Ксело Вайт пластиковая от 200 шт;Мерч;68.03;2;0;offers_only
14156;Ручка Ксело Вайт пластиковая от 500 шт;Мерч;63.78;1;0;offers_only
14158;Ручка Ксело Вайт пластиковая от 1000 шт;Мерч;59.53;1;0;offers_only
14160;Ручка Ксело Вайт пластиковая от 2000 шт;Мерч;55.28;1;0;offers_only
14164;Ручка Ив пластиковая от 100 шт;Мерч;103.56;1;0;offers_only
14166;Ручка Ив пластиковая от 200 шт;Мерч;97.47;2;0;offers_only
14170;Ручка Ив пластиковая от 1000 шт;Мерч;85.29;2;0;offers_only
14172;Ручка Ив пластиковая от 2000 шт;Мерч;79.2;1;0;offers_only
14178;Ручка Бремен металлическая от 200 шт;Мерч;176.13;2;0;offers_only
14180;Ручка Бремен металлическая от 500 шт;Мерч;165.12;1;0;offers_only
14182;Ручка Бремен металлическая от 1000 шт;Мерч;154.11;1;0;offers_only
14184;Ручка Бремен металлическая от 2000 шт;Мерч;143.1;1;0;offers_only
14188;Ручка-стилус Свей софт-тач металлическая от 100 шт;Мерч;162.66;1;0;offers_only
14190;Ручка-стилус Свей софт-тач металлическая от 200 шт;Мерч;153.09;2;0;offers_only
14192;Ручка-стилус Свей софт-тач металлическая от 500 шт;Мерч;143.52;1;0;offers_only
14194;Ручка-стилус Свей софт-тач металлическая от 1000 шт;Мерч;133.95;1;0;offers_only
14196;Ручка-стилус Свей софт-тач металлическая от 2000 шт;Мерч;124.38;1;0;offers_only
14200;Ручка Тендер металлическая от 100 шт;Мерч;159.87;1;0;offers_only
14202;Ручка Тендер металлическая от 200 шт;Мерч;150.46;2;0;offers_only
14204;Ручка Тендер металлическая от 500 шт;Мерч;141.06;1;0;offers_only
14206;Ручка Тендер металлическая от 1000 шт;Мерч;131.66;1;0;offers_only
14208;Ручка Тендер металлическая от 2000 шт;Мерч;122.25;1;0;offers_only
14212;Ручка-стилус Голд Сойер металлическая от 100 шт;Мерч;147.9;1;0;offers_only
14214;Ручка-стилус Голд Сойер металлическая от 200 шт;Мерч;139.2;2;0;offers_only
14216;Ручка-стилус Голд Сойер металлическая от 500 шт;Мерч;130.5;1;0;offers_only
14218;Ручка-стилус Голд Сойер металлическая от 1000 шт;Мерч;121.8;1;0;offers_only
14220;Ручка-стилус Голд Сойер металлическая от 2000 шт;Мерч;113.1;1;0;offers_only
14226;Ручка-стилус Джуси металлическая от 200 шт;Мерч;99.33;2;0;offers_only
14228;Ручка-стилус Джуси металлическая от 500 шт;Мерч;93.12;1;0;offers_only
14230;Ручка-стилус Джуси металлическая от 1000 шт;Мерч;86.91;1;0;offers_only
14232;Ручка-стилус Джуси металлическая от 2000 шт;Мерч;80.7;1;0;offers_only
14236;Ручка ПЕТ шариковая из переработанных бутылок от 100 шт;Мерч;244.29;1;0;offers_only
14238;Ручка ПЕТ шариковая из переработанных бутылок от 200 шт;Мерч;229.92;2;0;offers_only
14240;Ручка ПЕТ шариковая из переработанных бутылок от 500 шт;Мерч;215.55;1;0;offers_only
14242;Ручка ПЕТ шариковая из переработанных бутылок от 1000 шт;Мерч;201.18;1;0;offers_only
14244;Ручка ПЕТ шариковая из переработанных бутылок от 2000 шт;Мерч;186.81;1;0;offers_only
14248;Ручка Бамбу бамбуковая от 100 шт;Мерч;112.34;1;0;offers_only
14250;Ручка Бамбу бамбуковая от 200 шт;Мерч;105.73;2;0;offers_only
14252;Ручка Бамбу бамбуковая от 500 шт;Мерч;99.12;1;0;offers_only
14254;Ручка Бамбу бамбуковая от 1000 шт;Мерч;92.51;1;0;offers_only
14256;Ручка Бамбу бамбуковая от 2000 шт;Мерч;85.9;1;0;offers_only
14260;Ручка Кофе шариковая из кофейных зерен от 100 шт;Мерч;99.96;1;0;offers_only
14262;Ручка Кофе шариковая из кофейных зерен от 200 шт;Мерч;94.08;2;0;offers_only
14264;Ручка Кофе шариковая из кофейных зерен от 500 шт;Мерч;88.2;1;0;offers_only
14266;Ручка Кофе шариковая из кофейных зерен от 1000 шт;Мерч;82.32;1;0;offers_only
14268;Ручка Кофе шариковая из кофейных зерен от 2000 шт;Мерч;76.44;1;0;offers_only
14272;Ручка Эко 3.0 картонная от 100 шт;Мерч;91.92;1;0;offers_only
14274;Ручка Эко 3.0 картонная от 200 шт;Мерч;86.51;2;0;offers_only
14276;Ручка Эко 3.0 картонная от 500 шт;Мерч;81.11;1;0;offers_only
14278;Ручка Эко 3.0 картонная от 1000 шт;Мерч;75.7;1;0;offers_only
14280;Ручка Эко 3.0 картонная от 2000 шт;Мерч;70.29;1;0;offers_only
14282;Ручка Какаду пластиковая от 50 шт;Мерч;61.04;1;0;offers_only
14290;Ручка Какаду пластиковая от 1000 шт;Мерч;51.5;1;0;offers_only
14292;Ручка Какаду пластиковая от 2000 шт;Мерч;49.6;1;0;offers_only
14296;Ручка Гейдж пластиковая от 100 шт;Мерч;82.28;1;0;offers_only
14298;Ручка Гейдж пластиковая от 200 шт;Мерч;77.44;2;0;offers_only
14300;Ручка Гейдж пластиковая от 500 шт;Мерч;72.6;1;0;offers_only
14302;Ручка Гейдж пластиковая от 1000 шт;Мерч;67.76;1;0;offers_only
14304;Ручка Гейдж пластиковая от 2000 шт;Мерч;62.92;1;0;offers_only
14308;Ручка Наварра пластиковая от 100 шт;Мерч;76.53;1;0;offers_only
