PRODUCT_KEY;PRODUCT_ID;PRODUCT_NAME;NORMALIZED_DIRECTION;SECTION_NAME;PARENT_SECTION;COST_PRICE;MARKUP_RATIO;PRICE_MODE;CONFIDENCE_TIER;ORDER_ROWS;OFFER_ROWS;CURRENT_BASE_PRICE;RECOMMENDED_PRICE;SUGGESTED_MIN_PRICE;SUGGESTED_MAX_PRICE;OFFER_QTY_LADDER;MANUAL_REVIEW_REASON;NEAREST_ANALOG_1;NEAREST_ANALOG_2;NEAREST_ANALOG_3
11368;11368;Выезд на монтаж 1 монтажник Цех;Цех;Выезды;;750;2;guided;medium;67;0;1500;1500;1350;1650;;requires_context_lookup;;;
13784;13784;Резка винила ручная 5-10 мп Цех;Цех;Резка;Пленки;7;2;guided;medium;66;0;14;14;12.6;15.4;;requires_context_lookup;;;
6912;6912;Табличка аппликация 0,04-0,06 кв.м 1-3 шт Цех;Цех;Аппликация;Таблички;4065;1.95;manual;low;66;16;8130;;;;0.06|0.135|0.18;high_price_variance;6912:Табличка аппликация 0,04-0,06 кв.м 1-3 шт Цех;;
9136;9136;Ламинация с накаткой для стандартной печати холодная глянцевая 1-3 кв.м;Сольвент;Сольвент;Самоклейка;250;2.16;manual;low;66;19;425;;;;1|1.1|1.12|1.14|1.15|1.17|1.3|1.5;high_price_variance;9136:Ламинация с накаткой для стандартной печати холодная глянцевая 1-3 кв.м;;
7512;7512;Монтаж буквы простой в цеху 11-50 мп Цех;Цех;Монтаж;Буквы;169;1.38;manual;low;65;126;338;;;;10.6|10.8|10.9|11.1|11.14|11.2|11.5|11.7;high_price_variance;7512:Монтаж буквы простой в цеху 11-50 мп Цех;;
7866;7866;Хайкот А3 бум. 230 гр. 1 шт Печатная;Печатная;Бумага;А3;5.85;1.49;manual;low;65;17;8.74;;;;19|20|32|60|63|100|200|300;high_price_variance;7866:Хайкот А3 бум. 230 гр. 1 шт Печатная;;
10408;10408;Отрисовка ручная простого эскиза логотипа 1 изображение;Дизайн;Логотипы;Брендинг;1250;1.6;manual;low;63;4;2500;;;;1;high_price_variance;10408:Отрисовка ручная простого эскиза логотипа 1 изображение;;
10420;10420;Креативная графическая идея для логотипа с обоснованием 1 эскиз;Дизайн;Логотипы;Брендинг;2500;2;manual;low;63;22;5000;;;;1|2|3|5;high_price_variance;10420:Креативная графическая идея для логотипа с обоснованием 1 эскиз;;
7864;7864;Хайкот А3 бум. 180 гр. 1 шт Печатная;Печатная;Бумага;А3;4.5;1.33;manual;low;63;35;6.72;;;;5|10|20|30|40|50|60|100;high_price_variance;7864:Хайкот А3 бум. 180 гр. 1 шт Печатная;;
8340;8340;Установка Фотореле макс.нагрузка 2,2кВт 1 шт. Цех;Цех;Свет;Короба;1000;1.4;guided;medium;63;1;1400;1400;1240;1540;1;requires_context_lookup;;;
4708;4708;А5 Печать 4+0 8-80 шт Печатная;Печатная;Печать;А5;3.91;2.78;manual;low;62;20;13.26;;;;15|20|24|60|72|80;high_price_variance;4708:А5 Печать 4+0 8-80 шт Печатная;;
6452;6452;Аппликация прорезка 50-100 мп Печатная;Печатная;Аппликация;Самоклейка;10;1.44;manual;low;62;36;22;;;;60|70|75|90|100;high_price_variance;6452:Аппликация прорезка 50-100 мп Печатная;;
20884;20884;Хайкот А4 бум. 300 гр. 1 шт Печатная;Печатная;Бумага;А4;3.64;1.49;auto;high;61;0;5.44;5.44;5.44;5.44;;;;;
7262;7262;Печать самоклеящейся бумаги без резки лист 30х45 61-200 шт Печатная;Печатная;Печать;Стикеры;42.86;1.87;manual;low;61;17;79.45;;;;17|63|67|75|84|89|100|118;high_price_variance;7262:Печать самоклеящейся бумаги без резки лист 30х45 61-200 шт Печатная;;
9094;9094;Биговка 5-40 шт Печатная;Печатная;Постпечатка;Типография;0.83;1.08;manual;low;61;35;1.5;;;;10|20|24|30|40|50|60|80;high_price_variance;9094:Биговка 5-40 шт Печатная;;
10840;10840;Ручная резка стикеров на гильотине только квадратные и прямоугольные более 500 мп Печатная;Печатная;Ручная резка;Стикеры;0.34;5.88;manual;low;60;20;2;;;;560|580|600|660|700|840|870|1000;high_price_variance;10840:Ручная резка стикеров на гильотине только квадратные и прямоугольные более 500 мп Печатная;;
11104;11104;Снегурочка А5 80 гр. 1 шт Печатная;Печатная;Бумага;А5;0.38;1.47;manual;low;60;28;0.56;;;;100|300|500|900|1000|1500|2500|3000;high_price_variance;11104:Снегурочка А5 80 гр. 1 шт Печатная;;
21352;21352;Макет текстового баннера Простой 1 решение;Дизайн;Текстовый;Баннеры;500;2;guided;medium;60;1;1000;1000;900;1100;1;requires_context_lookup;;;
5254;5254;Визитки Печать 4+4 1-3 дня 120 Печатная;Печатная;Лазерная печать;Визитки;1.59;2.98;manual;low;60;0;6.09;;;;;high_price_variance;5254:Визитки Печать 4+4 1-3 дня 120 Печатная;;
6280;6280;Винил стандартная печать 3-10 кв.м;Сольвент;Сольвент;Самоклейка;380;1.47;guided;medium;60;12;608;560;508.75;668.8;4|4.8|8|9.6;requires_context_lookup;;;
7296;7296;Макет флаера 21х10 Средней сложности 1 сторона;Дизайн;Листовки;Полиграфия;1000;1;guided;medium;60;10;2000;1000;1000;2200;1|2;requires_context_lookup;;;
10718;10718;Наложение макета на Мокап средней сложности 1 изображение;Дизайн;Мокапы;Дизайн;250;2;manual;low;59;0;500;;;;;high_price_variance;10718:Наложение макета на Мокап средней сложности 1 изображение;;
10766;10766;Макет баннера информационного Средней сложности 1 решение;Дизайн;Баннеры;Дизайн;2000;1.5;manual;low;59;1;4000;;;;1;high_price_variance;10766:Макет баннера информационного Средней сложности 1 решение;;
4298;4298;А3 Печать 4+0 1 шт 1-3 дня Печатная;Печатная;Печать;А3;20.16;2.6;manual;low;59;0;79.56;;;;;high_price_variance;4298:А3 Печать 4+0 1 шт 1-3 дня Печатная;;
6094;6094;Брошюровка на металл пружину 1-5 экз. 4 - 8 мм Печатная;Печатная;Брошюры;Типография;66.42;1.26;guided;medium;59;16;126;84;84;138.6;5;requires_context_lookup;;;
8970;8970;Матовый плакат 720 dpi до 1 кв.м;Печатная;Плакаты;Типография;500;2.8;manual;low;59;2;1500;;;;0.25|0.5;high_price_variance;8970:Матовый плакат 720 dpi до 1 кв.м;;
15598;15598;Скроллерная бум. 1,19х1,8 монтаж 2,2 кв.м Цех;Цех;Скроллер;;500;2.1;guided;medium;58;0;1300;1050;980;1430;;requires_context_lookup;;;
7278;7278;Подбор фона 2 решения;Дизайн;Подбор элементов;Дизайн;250;0.8;manual;low;58;0;500;;;;;high_price_variance;7278:Подбор фона 2 решения;;
manual:10%;0;10%;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;58;0;;;;;;manual_or_missing_catalog;13818:Безнал 10%;8358:Элькамет 5-10 мп;7040:Композит глянцевый 8-10 кв.м
15994;15994;Махачкала Гамидова 61 третий ТЦ Этажи Сторона А 42.95711, 47.50895;РИК;Щит;Махачкала;4500;1.56;manual;low;57;0;7000;;;;;high_price_variance;15994:Махачкала Гамидова 61 третий ТЦ Этажи Сторона А 42.95711, 47.50895;;
6204;6204;Холодная ламинация 1-5 экз. А3 Печатная;Печатная;Брошюры;Типография;19.59;1.38;manual;low;57;0;27;;;;;high_price_variance;6204:Холодная ламинация 1-5 экз. А3 Печатная;;
7302;7302;Макет листовки Средней сложности 1 сторона;Дизайн;Листовки;Полиграфия;1500;0.67;manual;low;57;7;3000;;;;1|2;high_price_variance;7302:Макет листовки Средней сложности 1 сторона;;
7842;7842;НЕВИЯ А3 бум. 200 гр. 1 шт Печатная;Печатная;Бумага;А3;13.13;1.49;manual;low;57;42;19.6;;;;5|10|20|30|40|50|60|100;high_price_variance;7842:НЕВИЯ А3 бум. 200 гр. 1 шт Печатная;;
8598;8598;Оракал 641 белая/прозрачная 1-3 кв.м;Цех;Оракал 641 белая/прозрачная;Пленки;300;1.71;manual;low;57;38;510;;;;1.05|1.13|1.2|1.25|1.35|1.75|1.8|2.25;high_price_variance;8598:Оракал 641 белая/прозрачная 1-3 кв.м;;
13820;13820;Безнал 10%;__MISSING_DIRECTION__;;;;;manual;low;56;0;;;;;;manual_or_missing_catalog;13818:Безнал 10%;8358:Элькамет 5-10 мп;7040:Композит глянцевый 8-10 кв.м
4712;4712;А5 Печать 4+0 81-240 шт Печатная;Печатная;Печать;А5;3.69;2.75;manual;low;56;30;11.93;;;;100|160|200|240;high_price_variance;4712:А5 Печать 4+0 81-240 шт Печатная;;
6508;6508;Оклейка рельефной поверхности пленкой 3-10 кв.м Цех;Цех;Оклейка;Самоклейка;682.5;1.1;manual;low;56;2;1365;;;;10;high_price_variance;6508:Оклейка рельефной поверхности пленкой 3-10 кв.м Цех;;
7394;7394;Фотомонтаж Простой 1 объект;Дизайн;Фотомонтаж;Обработка фото;500;0.8;manual;low;56;0;1000;;;;;high_price_variance;7394:Фотомонтаж Простой 1 объект;;
7958;7958;Баннер печать стандарт 440гр 5-10 кв.м;Сольвент;Печать;Баннер;280;1.31;manual;low;56;3;490;;;;4|5|6;high_price_variance;7958:Баннер печать стандарт 440гр 5-10 кв.м;;
9004;9004;Холст лакированный 1440 dpi 3-10 кв.м;Печатная;Холст;Типография;800;2.4;guided;medium;56;1;2080;1920;1872;2288;5;requires_context_lookup;;;
manual:подготовка макета;0;ПОДГОТОВКА МАКЕТА;__MANUAL_OR_UNCATEGORIZED__;;;;;manual;low;56;0;;;;;;manual_or_missing_catalog;7352:Подготовка макета к производству за 1 макет;25868:Подготовка макета к производству Сложного за 1 макет;25866:Подготовка макета к производству Средней сложности за 1 макет
11566;11566;Макет этикетки Простой 1 оригинал-макет;Дизайн;Этикетка;Дизайн;1000;1;manual;low;55;1;2000;;;;1;high_price_variance;11566:Макет этикетки Простой 1 оригинал-макет;;
7954;7954;Баннер печать стандарт 440гр 1 кв.м;Сольвент;Печать;Баннер;280;1.57;manual;low;55;1;700;;;;1;high_price_variance;7954:Баннер печать стандарт 440гр 1 кв.м;;
13460;13460;Винил на призматрон 6х3 18 м² монтаж 1 шт;Монтажники;Призматрон;Самоклейка;5300;0.99;guided;medium;54;0;6890;5250;5040;7579;;requires_context_lookup;;;
13792;13792;Резка винила ручная более 100 мп Цех;Цех;Резка;Пленки;5;2;guided;medium;54;0;10;10;9;11;;requires_context_lookup;;;
4802;4802;НЕВИЯ А5 бум. 250 гр. 1 шт Печатная;Печатная;Бумага;А5;2.95;2.1;manual;low;54;42;4.4;;;;20|60|100|200|300|500|1000|2000;high_price_variance;4802:НЕВИЯ А5 бум. 250 гр. 1 шт Печатная;;
6362;6362;Винил на призматрон 6х3 18 м² печать кв.м;Сольвент;Призматрон;Самоклейка;4200;1.3;guided;medium;54;0;5460;5460;4914;6006;;requires_context_lookup;;;
8074;8074;Баннер на рейке без монтажа 1-5 кв.м Цех;Цех;Монтаж;Баннер;380;1.82;guided;medium;54;0;840;690;600;924;;requires_context_lookup;;;
9796;9796;ПВХ3 до 1 кв.м;Цех;ПВХ;Титульные вывески;822.5;1.85;manual;low;54;52;1480.5;;;;0.06|0.0675|0.07|0.1|0.1125|0.135|0.15|0.18;high_price_variance;9796:ПВХ3 до 1 кв.м;;
9808;9808;ПВХ5 до 1 кв.м;Цех;ПВХ;Титульные вывески;1338.75;1.77;manual;low;54;38;2409.75;;;;0.06|0.13|0.16|0.2|0.24|0.25|0.28|0.3;high_price_variance;9808:ПВХ5 до 1 кв.м;;
12364;12364;Макет таблички ручная 1 адаптация;Дизайн;Таблички;Дизайн;250;0.8;manual;low;53;0;500;;;;;high_price_variance;12364:Макет таблички ручная 1 адаптация;;
11312;11312;Установка носителя на ролл-ап стенд 1 шт Цех;Цех;Установка;Стенды;390;1.54;guided;medium;52;3;780;600;520;858;1;requires_context_lookup;;;
22026;22026;Создание анимационного ролика Простой 1 мин;Дизайн;Создание анимационного ролика;СММ;2000;2;auto;high;52;1;4000;4000;4000;4000;1;;;;
15594;15594;Скроллерная бум. 1,19х1,8 печать 2,2 кв.м;Сольвент;Скроллер;;858;2.94;guided;medium;51;0;2519.48;2519.48;2050.04;2939.39;;requires_context_lookup;;;
5268;5268;Визитки Печать 4+0 1-3 дня 500 Печатная;Печатная;Лазерная печать;Визитки;0.68;3.07;manual;low;51;0;2.39;;;;;high_price_variance;5268:Визитки Печать 4+0 1-3 дня 500 Печатная;;
6458;6458;Аппликация накатка на монтажную пленку 1-3 кв.м Цех;Цех;Аппликация;Самоклейка;350;1.5;guided;medium;51;0;700;525;450;770;;requires_context_lookup;;;
6632;6632;Баннер люверсовка 30-50 шт Цех;Цех;Обработка;Баннер;11;2;guided;medium;51;11;22;22;19.8;24.2;40|50|90;requires_context_lookup;;;
8780;8780;Труба профильная 20х20 1,5 мм металлическая 10-100 мп;Цех;Трубы 20х20 1,5 мм;металл;80;1.59;guided;medium;51;3;128;127.5;115.2;140.8;11|15|20;requires_context_lookup;;;
11300;11300;Экспертная статья за 1000 знаков по ТЗ;Маркетинг;Маркетинг;;1000;2;auto;high;50;0;2000;2000;2000;2000;;;;;
